Customer_ID,Age,Gender,City,Employment_Type,Annual_Income,Loan_Amount,Loan_Purpose,Credit_Score,Loan_Tenure_Years,EMI_Amount,Payment_History,Loan_Status,DTI_Ratio,LTI_Ratio,Credit_Tier
CUST00121,26,Male,Mumbai,Business Owner,471830.0,1035257,Car Loan,696.0,17,5074.79,Missed,Defaulted,0.1290665705868639,2.1941313608715003,Good
CUST01376,37,Male,Delhi,Self-Employed,2021367.0,2978785,Car Loan,489.0,15,16548.81,Missed,Defaulted,0.09824327794012667,1.4736487733301276,Poor
CUST01641,36,Male,Lucknow,Salaried,1190029.0,1913907,Personal Loan,412.0,6,26582.04,Missed,Defaulted,0.2680476526202302,1.6082860165592603,Poor
CUST01714,63,Female,Hyderabad,Freelancer,2491136.0,4077187,Car Loan,826.0,12,28313.8,Missed,Defaulted,0.13638982375912032,1.6366778048247868,Excellent
CUST00298,55,Female,Hyderabad,Self-Employed,1252207.0,3250450,Education Loan,873.0,7,38695.83,Delayed,Approved,0.3708252389580956,2.5957768963118717,Excellent
CUST00788,47,Female,Jaipur,Business Owner,2124717.0,4635315,Personal Loan,781.0,4,96569.06,Excellent,Approved,0.5454037973057118,2.1816152457009568,Excellent
CUST00136,51,Male,Hyderabad,Business Owner,2484146.0,50917,Education Loan,325.0,16,265.19,Delayed,Defaulted,0.0012810358167354092,0.02049678239523764,Poor
CUST00484,55,Female,Ahmedabad,Salaried,861616.0,347584,Car Loan,631.0,9,3218.37,Missed,Defaulted,0.044823262334961284,0.4034094074390448,Fair
CUST01934,62,Female,Pune,Salaried,1429458.0,271421,Home Loan,655.0,6,3769.74,Delayed,Rejected,0.03164617638293675,0.18987686241918267,Good
CUST00299,42,Male,Ahmedabad,Self-Employed,504224.0,2329042,Home Loan,778.0,19,10215.1,Good,Rejected,0.24310861839182588,4.619062162848258,Excellent
CUST00395,49,Female,Jaipur,Salaried,651157.0,4695287,Education Loan,718.0,2,195636.96,Delayed,Defaulted,3.605341753217734,7.21068344500635,Good
CUST01165,64,Male,Pune,Salaried,2174324.0,1778782,Personal Loan,826.0,19,7801.68,Excellent,Approved,0.043057134079373637,0.8180850691985188,Excellent
CUST01345,44,Female,Kolkata,Salaried,1796853.0,1538303,Education Loan,620.0,3,42730.64,Delayed,Rejected,0.2853698549630938,0.8561095426281393,Fair
CUST00803,35,Female,Delhi,Salaried,1569363.0,4772340,Education Loan,754.0,5,79539.0,Good,Approved,0.6081881629680322,3.040940814840161,Excellent
CUST00985,50,Male,Lucknow,Salaried,982877.0,2216791,Personal Loan,712.0,1,184732.58,Good,Approved,2.2554103514478414,2.2554103921446935,Good
CUST00110,56,Female,Mumbai,Freelancer,1547098.0,1972967,Home Loan,784.0,10,16441.39,Excellent,Approved,0.12752694399449807,1.2752695692192737,Excellent
CUST00991,50,Female,Chennai,Self-Employed,1934339.0,1859771,Education Loan,837.0,19,8156.89,Good,Approved,0.05060265031103649,0.9614503972674904,Excellent
CUST00620,37,Female,Delhi,Business Owner,2468185.0,194771,Car Loan,481.0,6,2705.15,Missed,Defaulted,0.01315209354242085,0.07891264228572818,Poor
CUST00555,31,Male,Delhi,Self-Employed,2292101.0,3073504,Car Loan,536.0,13,19701.95,Delayed,Rejected,0.10314702537104604,1.3409112425674086,Poor
CUST00423,26,Male,Ahmedabad,Business Owner,1357588.5,2067337,Education Loan,478.0,10,17227.81,Excellent,Defaulted,0.15228010549588483,1.5228009076388023,Poor
CUST00760,37,Male,Mumbai,Business Owner,614994.0,3000214,Personal Loan,416.0,17,14706.93,Excellent,Defaulted,0.2869672874857316,4.878444342546431,Poor
CUST00600,54,Male,Delhi,Business Owner,2390421.0,2209932,Home Loan,488.0,13,14166.23,Missed,Defaulted,0.07111498769463621,0.924494890230633,Poor
CUST01010,50,Male,Mumbai,Freelancer,1974329.0,2724415,Car Loan,724.0,12,18919.55,Good,Approved,0.11499329645666957,1.3799194561797958,Good
CUST00234,49,Male,Kolkata,Self-Employed,1109711.0,3951403,Business Loan,379.0,13,25329.51,Excellent,Defaulted,0.2739038542467363,3.5607496005716803,Poor
CUST01489,34,Male,Hyderabad,Self-Employed,1624663.0,819565,Car Loan,538.0,17,4017.48,Missed,Defaulted,0.029673698483931747,0.5044523079555575,Poor
CUST00603,53,Male,Mumbai,Business Owner,2445218.0,3584150,Business Loan,427.0,18,16593.29,Missed,Defaulted,0.08143219950123057,1.4657793292867958,Poor
CUST00967,44,Male,Delhi,Business Owner,1758309.0,4175279,Personal Loan,577.0,9,38659.99,Delayed,Rejected,0.26384434135297036,2.374599117674993,Fair
CUST01176,54,Male,Kolkata,Self-Employed,1076110.0,878282,Education Loan,752.0,2,36595.08,Missed,Defaulted,0.4080818503684568,0.8161637750787559,Excellent
CUST00307,56,Male,Chennai,Salaried,1927408.0,375437,Home Loan,745.0,9,3476.27,Missed,Defaulted,0.021643180893718403,0.19478854503042428,Good
CUST00758,52,Female,Delhi,Self-Employed,715693.0,859359,Home Loan,876.0,6,11935.54,Missed,Defaulted,0.2001227900789864,1.2007369081435755,Excellent
CUST01984,47,Male,Hyderabad,Salaried,1731583.0,3619769,Business Loan,619.0,16,18852.96,Good,Approved,0.13065242613261968,2.090439210826163,Fair
CUST01583,50,Male,Delhi,Business Owner,512863.0,1517256,Business Loan,553.0,6,21073.0,Missed,Defaulted,0.4930673493701047,2.958404096220628,Fair
CUST01074,47,Female,Ahmedabad,Business Owner,1222892.0,3327746,Personal Loan,531.0,13,21331.71,Missed,Defaulted,0.20932389777674562,2.721210049620081,Poor
CUST01745,33,Male,Mumbai,Business Owner,2357280.0,781636,Personal Loan,309.0,3,21712.11,Delayed,Defaulted,0.11052794746487478,0.331583859363334,Poor
CUST00621,44,Male,Kolkata,Self-Employed,1761456.0,1058923,Personal Loan,478.0,13,6787.97,Missed,Defaulted,0.04624335776766493,0.6011634693117512,Poor
CUST00888,27,Female,Delhi,Freelancer,2364563.0,2233955,Personal Loan,594.0,8,23270.36,Good,Rejected,0.11809552970252854,0.9447644237011237,Fair
CUST00539,44,Male,Mumbai,Salaried,1167561.0,3905798,Home Loan,652.0,16,20342.7,Missed,Defaulted,0.20907892606895917,3.3452624745088264,Good
CUST00238,51,Female,Chennai,Salaried,1160612.0,2716981,Car Loan,751.0,2,113207.54,Good,Approved,1.1704949457699902,2.340989926004556,Excellent
CUST01721,30,Male,Mumbai,Freelancer,846047.0,2704074,Car Loan,722.0,10,22533.95,Delayed,Rejected,0.3196127401905568,3.196127401905568,Good
CUST00940,50,Male,Lucknow,Salaried,1416593.0,4019579,Car Loan,880.0,5,66992.98,Delayed,Rejected,0.5674994582071209,2.8374974322194166,Excellent
CUST00221,24,Male,Kolkata,Self-Employed,2296594.0,763340,Education Loan,498.0,17,3741.86,Missed,Defaulted,0.019551701345557813,0.332379166713838,Poor
CUST01978,35,Male,Mumbai,Self-Employed,1353824.0,4452910,Home Loan,693.0,14,26505.42,Excellent,Approved,0.2349382489895289,3.2891350722102723,Good
CUST01931,27,Female,Kolkata,Salaried,1714101.0,1434525,Home Loan,884.0,13,9195.67,Missed,Defaulted,0.06437662658151416,0.8368964255898573,Excellent
CUST00695,22,Male,Delhi,Freelancer,390237.0,4028966,Home Loan,832.0,16,20984.2,Excellent,Defaulted,0.6452755633115261,10.324407987966287,Excellent
CUST01106,43,Male,Bangalore,Business Owner,1368932.0,1613825,Car Loan,384.0,19,7078.18,Excellent,Defaulted,0.062047026441050396,1.1788934731600986,Poor
CUST00711,26,Male,Mumbai,Self-Employed,1716450.0,3957297,Personal Loan,594.0,11,29979.52,Good,Rejected,0.20959203006204666,2.305512540417723,Fair
CUST00631,49,Male,Ahmedabad,Freelancer,1150162.0,4717592,Personal Loan,710.0,12,32761.06,Missed,Defaulted,0.341806389013026,4.101676111712958,Good
CUST00977,60,Female,Ahmedabad,Business Owner,1028791.0,4016914,Personal Loan,580.0,12,27895.24,Good,Rejected,0.3253750081406233,3.9044995533592344,Fair
CUST01766,56,Female,Pune,Salaried,600826.0,3437990,Home Loan,767.0,12,23874.93,Delayed,Rejected,0.47684214731053587,5.72210590087646,Excellent
CUST00998,43,Male,Bangalore,Freelancer,1132477.0,187900,Car Loan,594.0,16,978.65,Good,Rejected,0.010370011929602102,0.165919484457521,Fair
CUST00050,56,Male,Kolkata,Freelancer,2462292.0,4653623,Personal Loan,409.0,14,27700.14,Delayed,Defaulted,0.13499685658727723,1.8899557810365302,Poor
CUST00232,22,Male,Bangalore,Freelancer,2175154.0,4030053,Personal Loan,679.0,1,335837.75,Delayed,Approved,1.8527667466303535,1.8527667466303535,Good
CUST00430,42,Male,Mumbai,Self-Employed,1907017.0,600242,Home Loan,466.0,15,3334.68,Delayed,Defaulted,0.02098364094289668,0.3147544043917805,Poor
CUST00276,62,Male,Hyderabad,Salaried,1384446.0,3871615,Education Loan,845.0,16,20164.66,Delayed,Approved,0.17478176830298905,2.796508495094789,Excellent
CUST01608,41,Female,Chennai,Self-Employed,1042840.0,4931539,Business Loan,415.0,2,205480.79,Excellent,Defaulted,2.364475355759273,4.728950749875341,Poor
CUST01650,46,Male,Lucknow,Freelancer,770508.0,4714759,Personal Loan,427.0,10,39289.66,Missed,Defaulted,0.6119026927689265,6.119026668120253,Poor
CUST01134,50,Female,Pune,Self-Employed,2009595.0,2317357,Business Loan,622.0,14,13793.79,Delayed,Approved,0.08236758152762125,1.1531462807182542,Fair
CUST01685,33,Female,Ahmedabad,Salaried,1968555.0,4969831,Business Loan,592.0,10,41415.26,Missed,Defaulted,0.25246087612487333,2.524608659651369,Fair
CUST01515,59,Male,Ahmedabad,Business Owner,2335730.0,1213951,Car Loan,776.0,10,10116.26,Good,Approved,0.05197309620546895,0.5197308764283542,Excellent
CUST00174,45,Male,Kolkata,Business Owner,867689.0,3181603,Car Loan,404.0,17,15596.09,Delayed,Defaulted,0.21569142861094243,3.666755023977485,Poor
CUST01199,30,Female,Chennai,Self-Employed,1107211.0,176202,Car Loan,372.0,18,815.75,Good,Defaulted,0.008841133261862463,0.15914039871352434,Poor
CUST01190,23,Female,Chennai,Business Owner,402346.0,2880514,Education Loan,697.0,18,13335.71,Delayed,Defaulted,0.3977385633260924,7.15929573054038,Good
CUST01844,51,Male,Lucknow,Freelancer,2314565.0,2083764,Business Loan,445.0,6,28941.17,Excellent,Defaulted,0.15004721837580712,0.9002832065636523,Poor
CUST01687,36,Male,Delhi,Self-Employed,1481506.0,1857317,Home Loan,610.0,17,9104.5,Good,Rejected,0.0737452295164515,1.2536682267908466,Fair
CUST00866,52,Female,Bangalore,Self-Employed,2332786.0,3962487,Home Loan,688.0,3,110069.08,Good,Approved,0.5662023691843143,1.6986071589935812,Good
CUST00248,58,Male,Delhi,Business Owner,1014037.0,546440,Personal Loan,768.0,11,4139.7,Excellent,Approved,0.04898874498662277,0.5388758003899266,Excellent
CUST01508,62,Male,Pune,Business Owner,1357588.5,2538144,Education Loan,417.0,8,26439.0,Good,Defaulted,0.23369968145723097,1.8695974516578477,Poor
CUST01454,30,Female,Chennai,Business Owner,1991376.0,296331,Car Loan,498.0,9,2743.81,Delayed,Defaulted,0.016534155277556827,0.1488071564586497,Poor
CUST00024,54,Female,Delhi,Salaried,900336.0,1820394,Education Loan,593.0,1,151699.5,Good,Rejected,2.0219051554086476,2.0219051554086476,Fair
CUST01569,43,Female,Hyderabad,Freelancer,2048058.0,2845766,Business Loan,681.0,18,13174.84,Missed,Defaulted,0.07719414196277645,1.3894948287597324,Good
CUST00943,62,Female,Bangalore,Salaried,215434.0,4955727,Personal Loan,629.0,13,31767.48,Good,Defaulted,1.7694967368196293,23.00345813567032,Fair
CUST00064,31,Female,Ahmedabad,Business Owner,1357588.5,3271131,Business Loan,557.0,11,24781.3,Good,Rejected,0.2190469350616921,2.409515843718476,Fair
CUST00306,25,Female,Lucknow,Freelancer,948321.0,4121495,Car Loan,605.0,3,114485.97,Excellent,Rejected,1.448698953202555,4.346096943967285,Fair
CUST00189,44,Male,Lucknow,Self-Employed,1690687.0,3152641,Car Loan,514.0,9,29191.12,Excellent,Rejected,0.2071900002779935,1.864710026160963,Poor
CUST01871,22,Female,Chennai,Salaried,1720373.0,2205138,Home Loan,694.0,11,16705.59,Excellent,Approved,0.11652535816360755,1.2817790095519983,Good
CUST01319,37,Male,Kolkata,Business Owner,2192503.0,1989983,Business Loan,525.0,6,27638.65,Good,Rejected,0.15127176564866732,0.9076306851119474,Poor
CUST01901,59,Male,Delhi,Freelancer,2390652.0,508819,Home Loan,886.0,3,14133.86,Excellent,Approved,0.07094563324147556,0.21283691645626382,Excellent
CUST00927,51,Female,Kolkata,Freelancer,1391855.0,3578434,Personal Loan,836.0,10,29820.28,Excellent,Rejected,0.2570981603687166,2.5709818910734237,Excellent
CUST00942,32,Male,Jaipur,Business Owner,2379431.0,1869239,Business Loan,405.0,1,155769.92,Excellent,Defaulted,0.7855823682216463,0.7855823514109045,Poor
CUST00810,47,Female,Kolkata,Self-Employed,2000072.0,447891,Education Loan,355.0,18,2073.57,Missed,Defaulted,0.012440972125003502,0.22393743825222293,Poor
CUST00282,42,Female,Lucknow,Business Owner,2163571.0,3177640,Personal Loan,752.0,6,44133.89,Delayed,Approved,0.24478359157152685,1.4687015124532543,Excellent
CUST00531,40,Female,Kolkata,Freelancer,2429655.0,2635181,Education Loan,880.0,17,12917.55,Delayed,Rejected,0.06379942831389641,1.0845906106010936,Excellent
CUST00197,53,Male,Kolkata,Freelancer,838387.0,4247079,Education Loan,525.0,8,44240.41,Missed,Rejected,0.6332217937539586,5.065773920635697,Poor
CUST00652,27,Female,Delhi,Self-Employed,1124133.0,1109165,Business Loan,808.0,3,30810.14,Good,Approved,0.32889496171716337,0.9866848495685119,Excellent
CUST00352,45,Male,Hyderabad,Freelancer,2253607.0,4165741,Business Loan,621.0,1,347145.08,Excellent,Approved,1.848477112469033,1.8484771302183567,Fair
CUST01375,54,Female,Lucknow,Freelancer,1012283.0,1574960,Car Loan,391.0,16,8202.92,Missed,Defaulted,0.09724063330116184,1.5558495005843227,Poor
CUST01979,31,Female,Kolkata,Freelancer,976505.0,2926262,Car Loan,341.0,14,17418.23,Good,Defaulted,0.21404781337525156,2.9966687318549314,Poor
CUST00908,31,Male,Chennai,Self-Employed,1354424.0,1325029,Car Loan,535.0,18,6134.39,Missed,Defaulted,0.054349804787865545,0.9782970473057182,Poor
CUST00887,26,Male,Kolkata,Self-Employed,1401838.0,989695,Home Loan,381.0,1,82474.58,Delayed,Defaulted,0.7059980967843645,0.7059981253183321,Poor
CUST01653,28,Female,Kolkata,Salaried,1768146.0,3589172,Personal Loan,811.0,6,49849.61,Delayed,Approved,0.3383178312198201,2.029907032564053,Excellent
CUST00773,42,Male,Lucknow,Self-Employed,758516.0,2826374,Car Loan,835.0,13,18117.78,Missed,Defaulted,0.28662989310706694,3.7261890322682714,Excellent
CUST00950,26,Female,Bangalore,Self-Employed,2012375.0,2519970,Personal Loan,696.0,12,17499.79,Missed,Defaulted,0.1043530554692838,1.2522367848934717,Good
CUST00818,56,Female,Delhi,Self-Employed,955111.0,3848196,Business Loan,876.0,9,35631.44,Good,Rejected,0.4476728673421205,4.029056308638473,Excellent
CUST00745,38,Female,Lucknow,Self-Employed,676513.0,4724110,Home Loan,625.0,14,28119.7,Delayed,Defaulted,0.49878775426340666,6.9830291509549705,Fair
CUST00813,24,Female,Lucknow,Business Owner,995600.0,3697965,Personal Loan,609.0,3,102721.25,Excellent,Rejected,1.2381026516673364,3.714307955002009,Fair
CUST01339,28,Female,Chennai,Business Owner,1444992.0,4872481,Car Loan,528.0,16,25377.51,Delayed,Rejected,0.21074865466383205,3.3719778379395873,Poor
CUST01852,22,Male,Mumbai,Self-Employed,435595.0,3659134,Business Loan,529.0,11,27720.71,Good,Defaulted,0.7636646885294827,8.40031221662324,Poor
CUST00322,53,Female,Bangalore,Freelancer,603082.0,4451913,Personal Loan,785.0,13,28537.9,Missed,Defaulted,0.5678411890920306,7.381936453085982,Excellent
CUST01830,61,Male,Pune,Self-Employed,2049395.0,4510168,Education Loan,552.0,3,125282.44,Excellent,Rejected,0.733577119101003,2.20073143537483,Fair
CUST00651,56,Male,Mumbai,Business Owner,728423.0,3908884,Personal Loan,791.0,18,18096.69,Excellent,Rejected,0.2981238648422688,5.3662281394189915,Excellent
CUST01238,59,Female,Pune,Business Owner,1376503.0,1395801,Home Loan,481.0,12,9693.06,Excellent,Defaulted,0.08450161023986144,1.0140195844106406,Poor
CUST00026,43,Male,Chennai,Salaried,2189251.0,2800025,Car Loan,855.0,4,58333.85,Missed,Defaulted,0.31974689060322453,1.2789876537683436,Excellent
CUST01434,62,Male,Jaipur,Salaried,1880989.0,1737023,Car Loan,482.0,6,24125.32,Missed,Defaulted,0.15391043754110204,0.9234626039812035,Poor
CUST00079,62,Female,Lucknow,Salaried,971148.0,164589,Personal Loan,493.0,6,2285.96,Excellent,Defaulted,0.028246487662024738,0.16947880240704816,Poor
CUST01711,47,Female,Chennai,Salaried,1079459.0,1008379,Education Loan,427.0,7,12004.51,Delayed,Defaulted,0.13345029315610876,0.9341522003151579,Poor
CUST00033,24,Female,Delhi,Salaried,465798.0,2173091,Car Loan,350.0,2,90545.46,Missed,Defaulted,2.332653897182899,4.665307708491664,Poor
CUST01302,59,Female,Hyderabad,Business Owner,579039.0,944801,Education Loan,859.0,7,11247.63,Excellent,Approved,0.23309580183718195,1.6316707510202249,Excellent
CUST00383,27,Male,Mumbai,Self-Employed,379830.0,2165226,Car Loan,445.0,8,22554.44,Missed,Defaulted,0.712564252428718,5.700513387568122,Poor
CUST01559,50,Male,Bangalore,Salaried,801891.0,1411212,Home Loan,398.0,1,117601.0,Good,Defaulted,1.7598551424071351,1.7598551424071351,Poor
CUST00433,54,Male,Pune,Salaried,1849729.0,4770553,Car Loan,711.0,4,99386.52,Missed,Defaulted,0.6447637680979214,2.579055094016475,Good
CUST00164,62,Male,Kolkata,Salaried,236035.0,538051,Business Loan,667.0,16,2802.35,Good,Approved,0.1424712436714894,2.279539051411867,Good
CUST00204,45,Male,Kolkata,Salaried,1920856.0,76616,Home Loan,327.0,16,399.04,Missed,Defaulted,0.002492888587171553,0.03988638398713907,Poor
CUST01008,45,Male,Bangalore,Business Owner,326060.0,2581113,Education Loan,405.0,16,13443.3,Good,Defaulted,0.49475433969208116,7.91606759492118,Poor
CUST01171,52,Female,Hyderabad,Freelancer,871009.0,1540641,Car Loan,579.0,19,6757.2,Excellent,Rejected,0.09309479006531504,1.7688003223847286,Fair
CUST00369,43,Male,Jaipur,Freelancer,270119.0,1676528,Personal Loan,765.0,15,9314.04,Missed,Defaulted,0.41377496584838536,6.2066274493834195,Excellent
CUST00953,47,Female,Hyderabad,Freelancer,268803.0,2628682,Education Loan,612.0,6,36509.47,Delayed,Defaulted,1.6298688630707248,9.7792137736558,Fair
CUST01445,39,Male,Pune,Self-Employed,1001849.0,4624475,Car Loan,588.0,12,32114.41,Delayed,Rejected,0.3846616805526581,4.615940126705721,Fair
CUST01354,60,Female,Jaipur,Self-Employed,882405.0,4714496,Home Loan,678.0,16,24554.67,Excellent,Rejected,0.3339238104951808,5.342780242632351,Good
CUST01637,46,Female,Bangalore,Salaried,2021573.0,3219562,Education Loan,460.0,10,26829.68,Missed,Defaulted,0.15926021964084405,1.5926023942741618,Poor
CUST01111,53,Female,Lucknow,Business Owner,1137635.0,1241890,Education Loan,473.0,1,103490.83,Excellent,Defaulted,1.0916418359139795,1.0916418710746416,Poor
CUST00317,50,Female,Pune,Self-Employed,1980752.0,4364366,Business Loan,391.0,4,90924.29,Good,Defaulted,0.5508470924174252,2.2033884100584022,Poor
CUST01281,38,Male,Delhi,Salaried,2178030.0,3280545,Education Loan,358.0,3,91126.25,Good,Defaulted,0.5020660872439774,1.506198261731932,Poor
CUST01809,35,Female,Jaipur,Salaried,2222784.0,2600206,Home Loan,501.0,9,24075.98,Missed,Defaulted,0.12997743370475945,1.169796975324638,Poor
CUST00219,40,Female,Lucknow,Business Owner,2121277.0,1601899,Business Loan,732.0,19,7025.87,Missed,Defaulted,0.03974513465238156,0.7551578601003075,Good
CUST01971,53,Female,Kolkata,Freelancer,2470463.0,3992518,Personal Loan,475.0,15,22180.66,Excellent,Defaulted,0.10774009568246923,1.6161011114111,Poor
CUST01854,49,Female,Kolkata,Business Owner,1527042.0,3390552,Home Loan,714.0,18,15697.0,Excellent,Approved,0.12335220642261313,2.2203397156070364,Good
CUST01693,31,Female,Mumbai,Self-Employed,987738.0,4060442,Business Loan,524.0,8,42296.27,Missed,Defaulted,0.5138561440381963,4.110849233298708,Poor
CUST01814,62,Male,Chennai,Salaried,1873200.0,4426751,Car Loan,515.0,15,24593.06,Good,Rejected,0.15754682895579758,2.3632025411061286,Poor
CUST01348,52,Female,Lucknow,Freelancer,552414.0,2610244,Education Loan,612.0,16,13595.02,Excellent,Rejected,0.2953224212275576,4.725159029278766,Fair
CUST00060,50,Male,Hyderabad,Self-Employed,2402263.0,3699279,Car Loan,754.0,18,17126.29,Good,Approved,0.08555078274110703,1.5399142391986222,Excellent
CUST01056,61,Male,Kolkata,Freelancer,1090083.0,781658,Car Loan,472.0,17,3831.66,Delayed,Defaulted,0.04218020095717482,0.7170628291607153,Poor
CUST00434,51,Female,Delhi,Business Owner,1316271.0,2572919,Home Loan,503.0,15,14293.99,Excellent,Rejected,0.1303134992718065,1.954703096854675,Poor
CUST00074,37,Female,Chennai,Business Owner,764678.0,1003122,Business Loan,608.0,12,6966.12,Good,Rejected,0.10931848438166131,1.3118227541527283,Fair
CUST00163,34,Female,Delhi,Business Owner,218073.0,4689059,Business Loan,664.0,17,22985.58,Good,Defaulted,1.2648377378217386,21.502244661191437,Good
